,Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),Cloud Cover_clear,Cloud Cover_cloudy,Cloud Cover_overcast,Cloud Cover_partly cloudy,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Location_coastal,Location_inland,Location_mountain,Weather Type,prediction
2164,-0.46714992765427654,0.6112708600355091,0.9638778658724216,0.856651572254123,0.28210157788007817,-0.26651215941567374,-0.5860491451476112,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
3245,0.2812145093935809,-2.2034828144871144,-0.9889318002107074,-1.5497621858861121,0.2215069363802077,1.5487074871342765,0.5999475438467641,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,3
11841,-0.9276818889144965,1.4507587980510284,1.1085304337304311,0.4816260515049955,-0.5127731079959639,-1.0444634365085097,-0.4377995590233143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
5659,-0.40958343249674906,-0.1788354345673325,0.3852675944403834,-0.768459017658763,0.006647334205990875,-0.26651215941567374,0.5999475438467641,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0
5354,0.9720124512839109,1.7964303019397716,-1.2782369359267265,0.9191558257123109,0.23209115323607982,-0.785146344144231,1.6376946467168423,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0
874,1.0295789464414384,0.3643626429721211,0.09596245872436429,1.0129122058995927,1.7752699708223272,-0.26651215941567374,-0.2895499728990174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1
6456,0.05094852876347092,0.1668360693214107,3.7846029391036082,1.5129462335650963,-0.11877563553610138,1.5487074871342765,-0.5860491451476112,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
10737,0.3963474997086359,1.1050872941622851,0.7468990140854073,0.1378526574849619,0.02966800586751421,-0.5258292517799524,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
12923,-0.40958343249674906,-0.030690504329299696,-0.12101639306265005,-0.17466860980597773,-0.1322705120273389,-0.5258292517799524,0.30344837159817023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
5120,-1.560913335647299,0.9075607205115748,0.4575938783693882,0.6066345584213714,-0.34501327083038,-1.0444634365085097,-0.5860491451476112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
12526,-0.46714992765427654,-0.2775987213926877,-0.4103215287786692,-1.2684930453242664,0.08153066846129162,-0.007195067051395136,0.7481971299710609,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0
2128,0.5114804900236909,0.6112708600355091,0.8192252980144121,0.4503739247759015,-0.27595125584581004,-0.785146344144231,-0.5860491451476112,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
7095,0.6841799754962734,-0.6726518686941085,-0.4103215287786692,-1.0809802849497026,0.12360293046338361,1.0300733024057194,1.3411954744682486,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,3
10170,0.10851502392099842,0.8581790770988972,-0.04869010913364527,0.012844150568586054,-0.2751574395816203,-1.0444634365085097,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
6705,0.6266134803387459,1.8458119453524493,-0.4103215287786692,1.5129462335650963,0.16355834909430297,1.5487074871342765,0.7481971299710609,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,3
11049,-0.5247164228118041,0.31498099955944353,-1.3505632198557314,-0.2996771167223536,0.25325958694782713,-0.785146344144231,0.006949199349576417,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
4634,0.3387810045511084,-0.4751252950433981,-1.2059106519977218,-1.2997451720533604,0.4371603548186142,1.289390394769998,0.5999475438467641,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
12854,0.05094852876347092,1.1544689375749628,0.24061502658237385,-0.01840797616050791,-0.006318331442453476,-0.785146344144231,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1
9395,-0.985248384072024,0.46312592979747635,0.24061502658237385,0.16910478421405586,-0.39952198763812624,-0.785146344144231,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
1035,0.7417464706538008,-0.0800721477419773,-0.19334267699165483,-1.0809802849497026,0.2471736622556998,-0.5258292517799524,0.7481971299710609,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0
10836,-1.215514364702134,0.11745442590873312,-0.19334267699165483,0.9816600791704989,-0.8541141015978593,2.0673416718628337,3.120190507959811,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,2
366,2.008209364119406,1.8458119453524493,2.3380772605235123,0.9191558257123109,-0.35639130395044494,-0.785146344144231,-1.4755466618933926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1
3373,-1.5033468404897714,1.3026138678129955,0.6022464462273978,1.1691728395450627,-0.4011096201665057,-0.785146344144231,-0.14130038677472048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
133,-1.215514364702134,1.1050872941622851,-1.0612580841397121,0.9191558257123109,-0.632639363888722,-0.785146344144231,-0.4377995590233143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
2749,1.3174114222290758,-2.2528644578997916,-0.04869010913364527,-1.3309972987824543,0.2908335567861743,0.7707562100414407,1.1929458883439517,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,3
1540,-1.3882138501747165,1.00632400733693,-0.6996266644946882,0.32536541785952566,-0.30558706304225386,-1.0444634365085097,-0.14130038677472048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
146,0.7993129658113284,-2.1541011710744367,-0.8442792323526979,-1.581014312615206,0.5684046438314342,1.8080245794985552,0.30344837159817023,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,3
9233,0.4539139948661634,0.4137442863847987,0.4575938783693882,0.5441303049631834,-0.40349106895907794,-0.785146344144231,-1.030797903520502,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
3032,-0.06418446155158407,-0.42574365163072053,-0.6273003805656835,-0.9559717780333268,0.15853084608776497,-0.5258292517799524,0.1551987854738733,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
8108,-0.23688394702416657,-0.42574365163072053,-0.6996266644946882,-0.2996771167223536,-0.14232551804041788,-0.785146344144231,1.0446963022196547,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
8550,-0.46714992765427654,-0.0800721477419773,-0.6273003805656835,-0.48718987709691736,0.17493638221436786,-0.5258292517799524,0.4516979577224671,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0
8415,-0.35201693733922157,-0.1788354345673325,0.3852675944403834,-1.1122324116787965,0.249555111048269,-0.007195067051395136,0.4516979577224671,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0
1915,0.7993129658113284,0.26559935614676594,-0.4103215287786692,0.044096277297680016,0.2783971019805231,-0.26651215941567374,-0.882548317396205,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1
7037,-1.560913335647299,1.4013771546383509,-0.4103215287786692,0.3566175445886196,-0.5217696923234565,-1.0444634365085097,-0.2895499728990174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
9086,-0.17931745186663905,-1.5615214501223054,0.4575938783693882,-0.705954764200575,4.944978313734816,0.25212202531288347,0.006949199349576417,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0
6909,0.16608151907852592,-0.42574365163072053,-1.2059106519977218,-0.5184420038260112,0.019877605275831805,-0.785146344144231,0.8964467160953579,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0
1238,0.7417464706538008,-0.8701784423448189,0.3852675944403834,-0.39343349690963547,0.30353461701322204,-0.26651215941567374,0.8964467160953579,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
9589,-0.12175095670911157,-0.030690504329299696,1.3978355694464504,1.3566855999196263,-0.15634960537444853,-1.0444634365085097,-1.3272970757690956,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
9243,1.2598449270715484,0.9569423639242524,-1.133584368068717,1.2004249662741566,0.422871662063187,2.3266587642271124,0.006949199349576417,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,3
9644,-0.9276818889144965,1.993956875590482,-0.7719529484236931,0.9816600791704989,-0.6768284692619926,1.0300733024057194,-1.030797903520502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
9273,1.5476774028591858,-2.351627744725147,-0.6273003805656835,0.10660053075586794,3.5166382490347887,-1.0444634365085097,0.5999475438467641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,2
2082,-1.100381374387079,-0.0800721477419773,0.529920162298393,-0.11216435634778979,-0.5543161591552657,-1.0444634365085097,-0.14130038677472048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
10972,-1.215514364702134,1.3026138678129955,-0.4103215287786692,0.8253994455250291,-0.41804436713590176,1.5487074871342765,-0.4377995590233143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
1091,0.16608151907852592,1.3519955112256732,2.5550561123105267,1.2941813464614385,-0.05447651813667578,1.289390394769998,-0.882548317396205,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0
7657,-1.5033468404897714,1.1050872941622851,-0.6996266644946882,0.2941132911304317,-0.28256639138073053,-0.785146344144231,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
9363,0.05094852876347092,0.6112708600355091,-0.19334267699165483,1.0754164593577809,0.3434900356441414,-0.785146344144231,-1.4755466618933926,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1
7862,0.5690469851812184,0.4137442863847987,-0.8442792323526979,-0.45593775036782336,0.038664590195006884,-0.5258292517799524,0.5999475438467641,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
4727,0.6841799754962734,0.018691139083377908,1.3255092855174455,0.5128781782340894,0.07862000882592625,-1.0444634365085097,-0.5860491451476112,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
5895,-0.12175095670911157,0.06807278249605551,-0.6273003805656835,-1.1747366651369846,0.22944509902211102,-0.785146344144231,0.4516979577224671,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
4251,-0.46714992765427654,-0.3763620082180429,-0.8442792323526979,-0.9872239047624207,-0.1444423614115935,-0.007195067051395136,0.7481971299710609,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0
6904,-1.560913335647299,0.31498099955944353,-0.33799524484966437,0.1378526574849619,-0.32516786422561866,-1.0444634365085097,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
4346,0.5690469851812184,-1.2652315896462398,-0.2656689609206596,-1.1747366651369846,0.3553972796069964,1.5487074871342765,0.30344837159817023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,3
4534,0.9720124512839109,-0.8701784423448189,-1.133584368068717,-1.2372409185951725,-1.3198196432562606,-0.26651215941567374,-0.734298731271908,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3
7086,-1.0428148792295515,1.4507587980510284,0.31294131051137863,1.1066685860868748,-0.3338998431317148,-0.785146344144231,-1.3272970757690956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
9098,-1.100381374387079,0.5125075732101539,-0.6996266644946882,0.4503739247759015,-0.6702133337270721,-0.785146344144231,-1.030797903520502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
12251,0.7417464706538008,-0.0800721477419773,0.3852675944403834,-0.5496941305551053,-0.04865519886594505,-0.26651215941567374,0.1551987854738733,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
12660,-0.985248384072024,1.00632400733693,0.9638778658724216,0.7003909386086532,-0.38338105693291996,-1.0444634365085097,-1.3272970757690956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
4721,0.7417464706538008,-0.8207967989321413,-0.33799524484966437,-1.0809802849497026,0.26966512307442697,1.5487074871342765,1.0446963022196547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3
1379,0.16608151907852592,0.4137442863847987,0.4575938783693882,-0.5496941305551053,0.35248661997163405,-0.5258292517799524,-0.14130038677472048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0
9672,0.4539139948661634,1.2038505809876403,-0.04869010913364527,0.2628611644013377,0.2299743098649042,-1.0444634365085097,-0.882548317396205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1
12718,-0.06418446155158407,0.018691139083377908,-0.48264781270767393,0.5441303049631834,-0.21615043061012928,-0.5258292517799524,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1
4860,0.8568794609688559,0.21621771273408832,-0.9166055162817026,-0.4246856236387294,0.3138542284476976,-0.5258292517799524,0.5999475438467641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
11020,0.05094852876347092,-1.5615214501223054,-0.4103215287786692,0.4503739247759015,-1.870728130604438,1.289390394769998,1.0446963022196547,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,1
11130,0.4539139948661634,-2.3022461013124693,0.09596245872436429,-0.33092924345144753,-0.6924401891244027,0.25212202531288347,-0.4377995590233143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2
2134,0.5114804900236909,0.4137442863847987,0.7468990140854073,1.2629292197323445,0.23314957492166613,0.7707562100414407,0.30344837159817023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
12173,-1.3882138501747165,0.5618892166228315,1.0362041498014265,1.2316770930032506,-0.491340068862823,-0.785146344144231,-0.14130038677472048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
491,-0.40958343249674906,-0.623270225281431,0.24061502658237385,-0.8622153978460448,-0.06320849704276887,-0.26651215941567374,0.006949199349576417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
10411,0.05094852876347092,-1.7590480237730157,-1.133584368068717,-1.0809802849497026,0.3794763729541091,0.25212202531288347,0.006949199349576417,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,3
8171,0.5690469851812184,0.8581790770988972,-0.48264781270767393,0.012844150568586054,-0.07855561148378543,-0.26651215941567374,-0.882548317396205,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
4411,0.16608151907852592,-0.4751252950433981,-1.2782369359267265,-1.45600580569883,0.3792117675327125,0.7707562100414407,1.0446963022196547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3
9454,1.432544412544131,-0.623270225281431,-0.5549740966366787,-1.3309972987824543,0.14027307201138306,0.25212202531288347,0.1551987854738733,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3
1523,0.6841799754962734,-0.0800721477419773,0.529920162298393,0.012844150568586054,0.21224574663131843,-1.0444634365085097,-0.882548317396205,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
8883,-1.6184798308048265,1.4507587980510284,0.09596245872436429,0.6066345584213714,-0.4405358279546319,-0.785146344144231,-0.2895499728990174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
8950,0.6841799754962734,0.3643626429721211,0.6022464462273978,-1.0497281582206086,0.12280911419919387,-0.26651215941567374,0.5999475438467641,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
2364,-1.330647355017189,-0.0800721477419773,0.31294131051137863,0.16910478421405586,-0.30532245762085725,-0.785146344144231,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
9622,-1.2730808598596615,1.3026138678129955,1.3978355694464504,-0.11216435634778979,-0.4111646261795847,-1.0444634365085097,-0.4377995590233143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
1670,0.10851502392099842,-0.42574365163072053,-1.0612580841397121,-1.6122664393443,0.3397855597445863,1.5487074871342765,0.30344837159817023,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,3
7281,-1.0428148792295515,1.9445752321778045,0.4575938783693882,0.9504079524414049,-0.39422987921018865,0.7707562100414407,0.1551987854738733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
2862,0.7993129658113284,0.11745442590873312,-0.7719529484236931,-0.20592073653507167,0.04607354199411708,-0.785146344144231,-0.14130038677472048,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0
1829,-0.17931745186663905,0.9569423639242524,0.3852675944403834,-0.01840797616050791,-0.30532245762085725,-0.5258292517799524,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
12484,-0.17931745186663905,0.21621771273408832,4.001581790890622,1.2629292197323445,-0.09945943977413313,0.7707562100414407,-1.4755466618933926,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
9712,0.16608151907852592,-1.117086659408207,-0.12101639306265005,-1.2372409185951725,0.20695363820338386,0.25212202531288347,0.006949199349576417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,3
3750,0.7993129658113284,0.5125075732101539,-1.0612580841397121,-1.0809802849497026,-0.03754177116727674,-0.5258292517799524,0.4516979577224671,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
10924,-0.006617966394056577,1.3519955112256732,2.6273823962395317,1.5754504870232842,0.13921465032579675,0.25212202531288347,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
11583,-1.6184798308048265,0.018691139083377908,0.9638778658724216,1.0754164593577809,-0.1936589697914021,-0.785146344144231,-1.030797903520502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
11545,-0.40958343249674906,-0.030690504329299696,1.2531830015884406,0.887903698983217,0.29956553569227035,-0.5258292517799524,-1.030797903520502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1
7327,0.05094852876347092,-0.22821707798001012,-0.8442792323526979,-1.4247536789697361,0.27151736102420604,1.8080245794985552,0.30344837159817023,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3
11305,-0.006617966394056577,0.5125075732101539,0.6022464462273978,0.9191558257123109,-0.23626044263628726,-0.26651215941567374,-0.882548317396205,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
9105,0.9720124512839109,0.8087974336862196,0.7468990140854073,1.0754164593577809,-0.08913982833965757,1.0300733024057194,-1.3272970757690956,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
5622,1.0295789464414384,-1.5121398067096279,-1.2782369359267265,-1.2059887918660785,0.22203614722300083,0.7707562100414407,1.1929458883439517,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
2531,0.3387810045511084,0.4137442863847987,-0.19334267699165483,-1.2684930453242664,0.3659814964628716,-0.26651215941567374,0.8964467160953579,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0
1789,0.3963474997086359,-0.22821707798001012,-0.2656689609206596,-1.5497621858861121,0.3900605898099812,1.289390394769998,1.1929458883439517,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,3
1180,-0.23688394702416657,0.1668360693214107,3.712276655174603,1.4191898533778142,0.18102230690649515,-0.785146344144231,-0.14130038677472048,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
10172,-0.23688394702416657,0.3643626429721211,0.529920162298393,-1.2059887918660785,0.05163025584345124,-0.26651215941567374,0.5999475438467641,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0
3978,0.7417464706538008,0.21621771273408832,-0.04869010913364527,-0.45593775036782336,0.049778017893672186,-0.26651215941567374,0.5999475438467641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0
8240,0.3963474997086359,0.26559935614676594,1.0362041498014265,0.2628611644013377,-0.0653253404139445,-1.0444634365085097,-0.2895499728990174,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1
8109,-0.8125488985994416,-1.4627581632969502,-0.9166055162817026,-1.2059887918660785,0.20324916230382575,1.8080245794985552,-0.4377995590233143,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2
5055,-0.46714992765427654,0.759415790273542,-0.5549740966366787,0.1378526574849619,-0.2587519034550174,-0.5258292517799524,-1.1790474896447989,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1
278,0.5114804900236909,1.4013771546383509,0.31294131051137863,1.4191898533778142,0.2336787857644623,-0.5258292517799524,-0.882548317396205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1
634,-1.215514364702134,1.3519955112256732,-0.5549740966366787,0.3878696713177136,-0.5606666892687896,-1.0444634365085097,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
6062,-1.445780345332244,-1.8084296671856934,-0.04869010913364527,-0.5809462572841992,-1.4804351340441306,-1.0444634365085097,2.5271921634626238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,3
10663,-1.2730808598596615,1.8951935887651268,2.6997086801685364,1.3254334731905324,-0.6247012012468186,-0.785146344144231,-1.4755466618933926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
13194,0.5690469851812184,-0.3269803648053653,0.4575938783693882,-1.1434845384078904,-0.0875521958112781,-0.5258292517799524,-0.14130038677472048,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0
2585,0.4539139948661634,0.11745442590873312,-1.422889503784736,-1.2684930453242664,0.3482529332292828,-0.5258292517799524,1.0446963022196547,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
845,0.7993129658113284,0.5618892166228315,-0.04869010913364527,-0.01840797616050791,-0.3071746955706363,-0.5258292517799524,-0.5860491451476112,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
4502,0.10851502392099842,0.7100341468608643,-0.4103215287786692,1.0129122058995927,-0.05818099403623088,-0.5258292517799524,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1
7897,-1.560913335647299,1.4013771546383509,0.8915515819434169,0.4816260515049955,-0.5281202224369804,-0.785146344144231,-0.4377995590233143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
579,0.2236480142360534,-0.2775987213926877,-1.133584368068717,-1.1747366651369846,0.2543180086334134,-0.007195067051395136,0.8964467160953579,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0
13031,1.0295789464414384,-1.610903093534983,-0.5549740966366787,-1.3622494255115483,0.37418426452617154,1.8080245794985552,0.006949199349576417,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3
1454,0.6266134803387459,0.1668360693214107,-0.48264781270767393,1.2629292197323445,-0.18042869872156117,-1.0444634365085097,-0.14130038677472048,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1
8391,0.3963474997086359,0.3643626429721211,0.9638778658724216,0.8253994455250291,-0.130947484920356,-1.0444634365085097,-0.4377995590233143,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
1563,-0.754982403441914,0.46312592979747635,-0.6996266644946882,-1.0497281582206086,3.078187065780262,1.289390394769998,0.5999475438467641,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,3
8575,0.6266134803387459,0.018691139083377908,-0.04869010913364527,-1.581014312615206,0.5273908035149285,1.0300733024057194,1.0446963022196547,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,3
12666,0.8568794609688559,-0.3269803648053653,0.529920162298393,-0.799711144387857,0.032843270924276156,-0.5258292517799524,0.30344837159817023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0
12913,-1.445780345332244,0.4137442863847987,0.6745727301564025,0.6066345584213714,-0.6598937222925966,-0.785146344144231,-0.5860491451476112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
2105,-1.0428148792295515,0.018691139083377908,1.3978355694464504,1.1379207128159687,-0.6429589753231976,-0.785146344144231,-0.5860491451476112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
8517,1.0871454415989659,-0.9689417291701742,0.529920162298393,1.2004249662741566,-2.0670653532808765,-0.785146344144231,-1.6237962480176895,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1
7342,0.8568794609688559,-1.5121398067096279,-0.48264781270767393,-1.674770692802488,0.625030204010356,1.289390394769998,0.30344837159817023,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
